Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,sales_lag_1,sales_lag_2,rolling_mean_3,sales_pct_change
18,2010-12-17,1588430.71,0,27.4,3.139,132.6804516,9.331,1416168.98,1211026.13,1405208.6066666667,0.1216392481637325
18,2010-12-24,2027507.15,0,28.16,3.15,132.7477419,9.331,1588430.71,1416168.98,1677368.9466666665,0.27642152549417776
18,2010-12-31,887907.01,1,26.1,3.177,132.8150323,9.331,2027507.15,1588430.71,1501281.6233333333,-0.5620696035523228
18,2011-01-07,933960.3,0,30.1,3.193,132.8823226,9.131,887907.01,2027507.15,1283124.82,0.05186724452147318
18,2011-01-14,777175.28,0,22.69,3.215,132.9510645,9.131,933960.3,887907.01,866347.5299999999,-0.16787118253313338
18,2011-01-21,891148.55,0,22.55,3.232,133.0285161,9.131,777175.28,933960.3,867428.0433333333,0.14665066289807882
18,2011-01-28,849540.85,0,14.84,3.243,133.1059677,9.131,891148.55,777175.28,839288.2266666667,-0.04668997104915906
18,2011-02-04,1055841.24,0,20.79,3.24,133.1834194,9.131,849540.85,891148.55,932176.8799999999,0.242837516288946
18,2011-02-11,1122053.58,1,24.3,3.255,133.260871,9.131,1055841.24,849540.85,1009145.2233333333,0.06271050750016172
18,2011-02-18,1095058.57,0,31.59,3.263,133.3701429,9.131,1122053.58,1055841.24,1090984.4633333331,-0.024058574814225908
18,2011-02-25,1005983.31,0,26.15,3.281,133.4921429,9.131,1095058.57,1122053.58,1074365.1533333333,-0.08134291848882569
18,2011-03-04,1063310.62,0,28.49,3.437,133.6141429,9.131,1005983.31,1095058.57,1054784.1666666667,0.05698634304380268
18,2011-03-11,1002714.25,0,38.4,3.6,133.7361429,9.131,1063310.62,1005983.31,1024002.7266666667,-0.05698839911897058
18,2011-03-18,945889.59,0,41.12,3.634,133.8492258,9.131,1002714.25,1063310.62,1003971.4866666667,-0.05667084116935606
18,2011-03-25,944523.3,0,36.65,3.624,133.9587419,9.131,945889.59,1002714.25,964375.7133333334,-0.0014444497692377434
18,2011-04-01,938083.17,0,35.06,3.638,134.0682581,8.975,944523.3,945889.59,942832.02,-0.006818391880856756
18,2011-04-08,1018541.3,0,43.32,3.72,134.1777742,8.975,938083.17,944523.3,967049.2566666668,0.08576865311420101
18,2011-04-15,988157.72,0,49.91,3.823,134.2784667,8.975,1018541.3,938083.17,981594.0633333334,-0.02983048404615507
18,2011-04-22,1105860.06,0,45.99,3.919,134.3571,8.975,988157.72,1018541.3,1037519.6933333334,0.11911290841304178
18,2011-04-29,974114.39,0,58.82,3.988,134.4357333,8.975,1105860.06,988157.72,1022710.7233333333,-0.1191341244388553
18,2011-05-06,1065427.37,0,54.17,4.078,134.5143667,8.975,974114.39,1105860.06,1048467.2733333334,0.09373948371710239
18,2011-05-13,993172.98,0,58.48,4.095,134.593,8.975,1065427.37,974114.39,1010904.9133333334,-0.06781728350004756
18,2011-05-20,994610.43,0,57.55,4.101,134.6803871,8.975,993172.98,1065427.37,1017736.9266666666,0.0014473309573928006
18,2011-05-27,1065214.14,0,64.6,4.034,134.7677742,8.975,994610.43,993172.98,1017665.85,0.07098629560922642
18,2011-06-03,1178039.0,0,70.9,3.973,134.8551613,8.975,1065214.14,994610.43,1079287.8566666667,0.10591753879647148
18,2011-06-10,1044079.2,0,69.49,3.924,134.9425484,8.975,1178039.0,1065214.14,1095777.4466666665,-0.1137142318717802
18,2011-06-17,1045859.39,0,63.23,3.873,135.0837333,8.975,1044079.2,1178039.0,1089325.8633333333,0.0017050334878809803
18,2011-06-24,1056478.65,0,67.41,3.851,135.2652667,8.975,1045859.39,1044079.2,1048805.7466666666,0.010153621128744517
18,2011-07-01,1087051.26,0,69.75,3.815,135.4468,8.89,1056478.65,1045859.39,1063129.7666666666,0.028938218486478817
18,2011-07-08,1048802.62,0,73.12,3.784,135.6283333,8.89,1087051.26,1056478.65,1064110.8433333335,-0.03518568204410144
18,2011-07-15,974916.13,0,74.36,3.827,135.7837419,8.89,1048802.62,1087051.26,1036923.3366666668,-0.07044842241145444
18,2011-07-22,991262.46,0,78.68,3.882,135.8738387,8.89,974916.13,1048802.62,1004993.7366666667,0.016766908964774174
18,2011-07-29,954148.64,0,73.85,3.898,135.9639355,8.89,991262.46,974916.13,973442.41,-0.03744096190225943
18,2011-08-05,1002806.39,0,74.58,3.903,136.0540323,8.89,954148.64,991262.46,982739.1633333334,0.05099598527961002
18,2011-08-12,928470.83,0,73.57,3.88,136.144129,8.89,1002806.39,954148.64,961808.6200000001,-0.0741275292432072
18,2011-08-19,932679.79,0,69.24,3.82,136.183129,8.89,928470.83,1002806.39,954652.3366666666,0.004533217268656742
18,2011-08-26,1147906.46,0,70.32,3.796,136.2136129,8.89,932679.79,928470.83,1003019.0266666667,0.23076158860480933
18,2011-09-02,540922.94,0,68.23,3.784,136.2440968,8.89,1147906.46,932679.79,873836.3966666666,-0.528774374176795
18,2011-09-09,951549.61,1,68.11,3.809,136.2745806,8.89,540922.94,1147906.46,880126.3366666666,0.7591223067744179
18,2011-09-16,845715.37,0,66.23,3.809,136.3145,8.89,951549.61,540922.94,779395.9733333333,-0.11122303964792757
18,2011-09-23,853073.17,0,60.44,3.758,136.367,8.89,845715.37,951549.61,883446.0499999999,0.0087000901970129
18,2011-09-30,847348.08,0,69.01,3.684,136.4195,8.89,853073.17,845715.37,848712.2066666667,-0.006711135927531364
18,2011-10-07,1019741.1,0,54.65,3.633,136.472,8.471,847348.08,853073.17,906720.7833333333,0.20345006269442423
18,2011-10-14,953533.95,0,60.26,3.583,136.5150968,8.471,1019741.1,847348.08,940207.71,-0.0649254501951525
18,2011-10-21,1048212.62,0,55.83,3.618,136.5017742,8.471,953533.95,1019741.1,1007162.5566666666,0.09929239540972823
18,2011-10-28,1106642.63,0,45.61,3.604,136.4884516,8.471,1048212.62,953533.95,1036129.7333333333,0.05574251720037471
18,2011-11-04,1100625.06,0,38.29,3.586,136.475129,8.471,1106642.63,1048212.62,1085160.1033333333,-0.005437681358795854
18,2011-11-11,1079931.63,0,45.69,3.57,136.4618065,8.471,1100625.06,1106642.63,1095733.1066666667,-0.018801525380496176
18,2011-11-18,1056992.18,0,47.88,3.571,136.4666667,8.471,1079931.63,1100625.06,1079182.9566666668,-0.0212415761912631
18,2011-11-25,1624170.99,1,41.97,3.536,136.4788,8.471,1056992.18,1079931.63,1253698.2666666666,0.5365969784185158
18,2011-12-02,1188047.61,0,46.25,3.501,136.4909333,8.471,1624170.99,1056992.18,1289736.9266666668,-0.2685206069343721
18,2011-12-09,1368471.23,0,42.36,3.47,136.5030667,8.471,1188047.61,1624170.99,1393563.2766666666,0.15186564787584556
18,2011-12-16,1516924.23,0,35.52,3.445,136.5335161,8.471,1368471.23,1188047.61,1357814.3566666667,0.10848090682914835
18,2011-12-23,1882393.4,0,35.78,3.413,136.5883871,8.471,1516924.23,1368471.23,1589262.9533333331,0.24092776868624477
18,2011-12-30,1010562.49,1,32.36,3.402,136.6432581,8.471,1882393.4,1516924.23,1469960.04,-0.4631502161025426
18,2012-01-06,977286.07,0,31.27,3.439,136.698129,8.075,1010562.49,1882393.4,1290080.653333333,-0.0329286118664468
18,2012-01-13,890130.25,0,35.25,3.523,136.753,8.075,977286.07,1010562.49,959326.27,-0.08918148193803677
18,2012-01-20,937522.77,0,24.2,3.542,136.8564194,8.075,890130.25,977286.07,934979.6966666667,0.0532422305612017
18,2012-01-27,825584.22,0,30.44,3.568,136.9598387,8.075,937522.77,890130.25,884412.4133333334,-0.11939822005603129
18,2012-02-03,1049772.04,0,37.62,3.633,137.0632581,8.075,825584.22,937522.77,937626.3433333334,0.2715505148584356
18,2012-02-10,1161615.51,1,32.83,3.655,137.1666774,8.075,1049772.04,825584.22,1012323.9233333335,0.10654072097405076
18,2012-02-17,1115985.81,0,32.87,3.703,137.2583103,8.075,1161615.51,1049772.04,1109124.4533333334,-0.039281242035068886
18,2012-02-24,1037861.11,0,36.34,3.751,137.3411034,8.075,1115985.81,1161615.51,1105154.1433333333,-0.07000510158816453
18,2012-03-02,1047178.91,0,33.59,3.827,137.4238966,8.075,1037861.11,1115985.81,1067008.61,0.008977887224235648
18,2012-03-09,1084894.47,0,38.1,3.876,137.5066897,8.075,1047178.91,1037861.11,1056644.83,0.03601634796101827
18,2012-03-16,1022018.43,0,45.84,3.867,137.5843871,8.075,1084894.47,1047178.91,1051363.9366666668,-0.05795590422725627
18,2012-03-23,1031139.3,0,58.06,3.889,137.6552903,8.075,1022018.43,1084894.47,1046017.4,0.008924369397135035
18,2012-03-30,1009121.2,0,45.35,3.921,137.7261935,8.075,1031139.3,1022018.43,1020759.6433333334,-0.02135317701497763
18,2012-04-06,1200815.3,0,43.8,3.957,137.7970968,8.304,1009121.2,1031139.3,1080358.5999999999,0.18996142386068215
18,2012-04-13,998443.5,0,47.75,4.025,137.868,8.304,1200815.3,1009121.2,1069460.0,-0.16852866548252676
18,2012-04-20,1025813.8,0,60.88,4.046,137.9230667,8.304,998443.5,1200815.3,1075024.2,0.02741296828513584
18,2012-04-27,961186.23,0,50.43,4.023,137.9781333,8.304,1025813.8,998443.5,995147.8433333334,-0.0630012678714208
18,2012-05-04,1050027.89,0,49.66,3.991,138.0332,8.304,961186.23,1025813.8,1012342.64,0.09242918513304121
18,2012-05-11,1060433.1,0,57.44,3.947,138.0882667,8.304,1050027.89,961186.23,1023882.4066666666,0.009909460595375341
18,2012-05-18,1047444.59,0,62.31,3.899,138.1065806,8.304,1060433.1,1050027.89,1052635.1933333334,-0.012248306847457036
18,2012-05-25,1088446.58,0,65.48,3.85,138.1101935,8.304,1047444.59,1060433.1,1065441.4233333336,0.03914478187337833
18,2012-06-01,1118313.7,0,71.42,3.798,138.1138065,8.304,1088446.58,1047444.59,1084734.9566666668,0.027440133993530402
18,2012-06-08,1110479.94,0,59.1,3.746,138.1174194,8.304,1118313.7,1088446.58,1105746.74,-0.0070049754375717255
18,2012-06-15,1057425.83,0,66.58,3.683,138.1295333,8.304,1110479.94,1118313.7,1095406.49,-0.047775838256024605
18,2012-06-22,1080357.89,0,70.92,3.629,138.1629,8.304,1057425.83,1110479.94,1082754.5533333332,0.021686684162046443
18,2012-06-29,1097006.3,0,70.17,3.577,138.1962667,8.304,1080357.89,1057425.83,1078263.3399999999,0.015410087855238563
18,2012-07-06,1158247.31,0,76.08,3.538,138.2296333,8.535,1097006.3,1080357.89,1111870.5,0.055825577300695484
18,2012-07-13,1024784.92,0,75.09,3.561,138.263,8.535,1158247.31,1097006.3,1093346.1766666668,-0.11522788686640684
18,2012-07-20,1033543.56,0,77.43,3.61,138.2331935,8.535,1024784.92,1158247.31,1072191.9300000002,0.00854680804631669
18,2012-07-27,924506.26,0,72.97,3.701,138.2033871,8.535,1033543.56,1024784.92,994278.2466666667,-0.105498504581655
18,2012-08-03,1052066.58,0,72.67,3.698,138.1735806,8.535,924506.26,1033543.56,1003372.1333333334,0.13797669688034353
18,2012-08-10,967304.07,0,75.7,3.772,138.1437742,8.535,1052066.58,924506.26,981292.3033333333,-0.08056762909434889
18,2012-08-17,1048134.24,0,73.25,3.84,138.1857097,8.535,967304.07,1052066.58,1022501.63,0.08356231768982436
18,2012-08-24,1145840.91,0,68.52,3.874,138.2814516,8.535,1048134.24,967304.07,1053759.74,0.09321961469362927
18,2012-08-31,1117097.23,0,70.09,3.884,138.3771935,8.535,1145840.91,1048134.24,1103690.7933333332,-0.025085227581898684
18,2012-09-07,1083521.24,1,71.85,3.921,138.4729355,8.535,1117097.23,1145840.91,1115486.46,-0.03005646160272013
18,2012-09-14,960476.1,0,64.45,3.988,138.5673,8.535,1083521.24,1117097.23,1053698.19,-0.11356043191179166
18,2012-09-21,971386.65,0,60.23,4.056,138.6534,8.535,960476.1,1083521.24,1005127.9966666667,0.011359522636742447
18,2012-09-28,1002856.2,0,58.24,4.018,138.7395,8.535,971386.65,960476.1,978239.65,0.03239652305289553
18,2012-10-05,1092204.79,0,59.68,4.027,138.8256,8.243,1002856.2,971386.65,1022149.2133333333,0.08909411937623757
18,2012-10-12,1074079.0,0,50.97,4.029,138.9117,8.243,1092204.79,1002856.2,1056379.9966666668,-0.016595596508966137
18,2012-10-19,1048706.75,0,51.96,4.0,138.8336129,8.243,1074079.0,1092204.79,1071663.5133333334,-0.023622331318273626
18,2012-10-26,1127516.25,0,56.09,3.917,138.7281613,8.243,1048706.75,1074079.0,1083434.0,0.07514922546269487
19,2010-02-19,1515976.11,0,28.57,2.909,131.637,8.35,1536549.95,1507637.17,1520054.4100000001,-0.013389633054232908
19,2010-02-26,1373270.06,0,30.33,2.91,131.686,8.35,1515976.11,1536549.95,1475265.3733333333,-0.09413476179383862
19,2010-03-05,1495844.57,0,32.92,2.919,131.735,8.35,1373270.06,1515976.11,1461696.9133333333,0.08925739632013818
19,2010-03-12,1467889.2,0,39.06,2.938,131.784,8.35,1495844.57,1373270.06,1445667.9433333334,-0.018688686351951755
19,2010-03-19,1332940.35,0,43.74,2.96,131.8242903,8.35,1467889.2,1495844.57,1432224.7066666668,-0.09193394842063007
19,2010-03-26,1427023.45,0,39.07,2.963,131.863129,8.35,1332940.35,1467889.2,1409284.3333333333,0.07058312849483461
19,2010-04-02,1642970.27,0,45.26,2.957,131.9019677,8.185,1427023.45,1332940.35,1467644.6900000002,0.15132674939574398
19,2010-04-09,1489613.32,0,55.66,2.992,131.9408065,8.185,1642970.27,1427023.45,1519869.0133333334,-0.09334128121502772
19,2010-04-16,1460354.67,0,49.67,3.01,131.9809,8.185,1489613.32,1642970.27,1530979.42,-0.019641775222579372
19,2010-04-23,1456793.33,0,46.87,3.021,132.0226667,8.185,1460354.67,1489613.32,1468920.4400000002,-0.0024386815567206677
19,2010-04-30,1405065.57,0,49.89,3.042,132.0644333,8.185,1456793.33,1460354.67,1440737.8566666667,-0.035507960487435763
19,2010-05-07,1566219.77,0,62.54,3.095,132.1062,8.185,1405065.57,1456793.33,1476026.2233333334,0.11469514550840487
19,2010-05-14,1437319.45,0,46.53,3.112,132.152129,8.185,1566219.77,1405065.57,1469534.93,-0.08230027641650828
19,2010-05-21,1377716.17,0,57.53,3.096,132.2230323,8.185,1437319.45,1566219.77,1460418.4633333331,-0.04146835973033003
19,2010-05-28,1648882.62,0,68.85,3.046,132.2939355,8.185,1377716.17,1437319.45,1487972.7466666668,0.19682315988205334
19,2010-06-04,1519013.49,0,68.88,3.006,132.3648387,8.185,1648882.62,1377716.17,1515204.0933333335,-0.07876190119585358
19,2010-06-11,1410683.94,0,61.64,2.972,132.4357419,8.185,1519013.49,1648882.62,1526193.3499999999,-0.07131572610326198
19,2010-06-18,1457314.39,0,66.25,2.942,132.4733333,8.185,1410683.94,1519013.49,1462337.2733333334,0.033055207249328866
19,2010-06-25,1450407.32,0,72.3,2.958,132.4976,8.185,1457314.39,1410683.94,1439468.5499999998,-0.0047395881406206986
19,2010-07-02,1549018.68,0,66.25,2.958,132.5218667,8.099,1450407.32,1457314.39,1485580.1300000001,0.06798873574355646
19,2010-07-09,1577541.24,0,78.22,2.94,132.5461333,8.099,1549018.68,1450407.32,1525655.7466666668,0.018413309257187205
19,2010-07-16,1412157.02,0,74.6,2.933,132.5667742,8.099,1577541.24,1549018.68,1512905.6466666665,-0.1048367014481345
19,2010-07-23,1372043.71,0,74.68,2.924,132.5825806,8.099,1412157.02,1577541.24,1453913.99,-0.02840570094676864
19,2010-07-30,1366395.96,0,72.83,2.932,132.5983871,8.099,1372043.71,1412157.02,1383532.2299999997,-0.0041163047203502945
19,2010-08-06,1492060.89,0,74.2,2.942,132.6141935,8.099,1366395.96,1372043.71,1410166.8533333335,0.09196816565529065
19,2010-08-13,1418027.08,0,72.71,2.923,132.63,8.099,1492060.89,1366395.96,1425494.6433333333,-0.04961849110594929
19,2010-08-20,1419383.19,0,72.22,2.913,132.6616129,8.099,1418027.08,1492060.89,1443157.0533333335,0.0009563357562958341
19,2010-08-27,1557888.16,0,66.4,2.885,132.6932258,8.099,1419383.19,1418027.08,1465099.4766666666,0.09758109788520186
19,2010-09-03,1623519.64,0,74.69,2.86,132.7248387,8.099,1557888.16,1419383.19,1533596.9966666668,0.04212849271542063
19,2010-09-10,1591453.39,1,63.36,2.837,132.7564516,8.099,1623519.64,1557888.16,1590953.7299999997,-0.019751069965497914
19,2010-09-17,1386789.31,0,58.68,2.846,132.7670667,8.099,1591453.39,1623519.64,1533920.78,-0.1286019944322716
19,2010-09-24,1318343.58,0,63.43,2.837,132.7619333,8.099,1386789.31,1591453.39,1432195.4266666668,-0.04935553620614508
19,2010-10-01,1379456.3,0,59.91,2.84,132.7568,8.067,1318343.58,1386789.31,1361529.7300000002,0.04635568521523048
19,2010-10-08,1428960.72,0,53.74,2.903,132.7516667,8.067,1379456.3,1318343.58,1375586.8666666665,0.03588690703721453
19,2010-10-15,1369317.63,0,51.32,2.999,132.7633548,8.067,1428960.72,1379456.3,1392578.2166666666,-0.041738789013038846
19,2010-10-22,1357154.71,0,48.45,3.049,132.8170968,8.067,1369317.63,1428960.72,1385144.3533333333,-0.008882467977864184
19,2010-10-29,1404576.48,0,56.11,3.055,132.8708387,8.067,1357154.71,1369317.63,1377016.2733333334,0.03494205166926023
19,2010-11-05,1435379.25,0,41.78,3.049,132.9245806,8.067,1404576.48,1357154.71,1399036.8133333335,0.021930290332072166
19,2010-11-12,1490235.86,0,40.3,3.065,132.9783226,8.067,1435379.25,1404576.48,1443397.1966666665,0.03821750244752398
19,2010-11-19,1377593.1,0,44.22,3.138,132.9172,8.067,1490235.86,1435379.25,1434402.7366666666,-0.07558720268615737
19,2010-11-26,1993367.83,1,42.62,3.186,132.8369333,8.067,1377593.1,1490235.86,1620398.93,0.4469931868851549
19,2010-12-03,1615987.96,0,36.64,3.2,132.7566667,8.067,1993367.83,1377593.1,1662316.2966666669,-0.18931772868031094
19,2010-12-10,1799070.98,0,25.12,3.255,132.6764,8.067,1615987.96,1993367.83,1802808.923333333,0.11329479212208993
19,2010-12-17,1911967.44,0,26.83,3.301,132.6804516,8.067,1799070.98,1615987.96,1775675.46,0.06275264358941524
19,2010-12-24,2678206.42,0,26.05,3.309,132.7477419,8.067,1911967.44,1799070.98,2129748.28,0.40075942925053165
19,2010-12-31,1275146.94,1,28.65,3.336,132.8150323,8.067,2678206.42,1911967.44,1955106.9333333329,-0.5238802616267345
19,2011-01-07,1224175.99,0,31.34,3.351,132.8823226,7.771,1275146.94,2678206.42,1725843.1166666665,-0.03997260896065824
19,2011-01-14,1181204.53,0,21.68,3.367,132.9510645,7.771,1224175.99,1275146.94,1226842.4866666666,-0.035102354850138795
19,2011-01-21,1212967.84,0,22.8,3.391,133.0285161,7.771,1181204.53,1224175.99,1206116.12,0.026890609706686552
19,2011-01-28,1284185.49,0,20.66,3.402,133.1059677,7.771,1212967.84,1181204.53,1226119.2866666666,0.058713551712962
19,2011-02-04,1370562.11,0,21.02,3.4,133.1834194,7.771,1284185.49,1212967.84,1289238.4800000002,0.06726179408864064
19,2011-02-11,1430851.11,1,21.79,3.416,133.260871,7.771,1370562.11,1284185.49,1361866.2366666668,0.043988520885055005
19,2011-02-18,1457270.16,0,34.74,3.42,133.3701429,7.771,1430851.11,1370562.11,1419561.1266666667,0.018463870779678704
19,2011-02-25,1296658.47,0,23.24,3.452,133.4921429,7.771,1457270.16,1430851.11,1394926.5799999998,-0.11021408000284583
19,2011-03-04,1433569.44,0,29.28,3.605,133.6141429,7.771,1296658.47,1457270.16,1395832.69,0.10558753377826613
19,2011-03-11,1351450.43,0,35.59,3.752,133.7361429,7.771,1433569.44,1296658.47,1360559.4466666665,-0.0572828965996931
19,2011-03-18,1257972.37,0,40.32,3.796,133.8492258,7.771,1351450.43,1433569.44,1347664.08,-0.06916869307592721
19,2011-03-25,1266564.94,0,33.26,3.789,133.9587419,7.771,1257972.37,1351450.43,1291995.9133333333,0.006830491833457186
19,2011-04-01,1305950.22,0,30.68,3.811,134.0682581,7.658,1266564.94,1257972.37,1276829.1766666668,0.031096139452589044
19,2011-04-08,1419911.91,0,41.26,3.895,134.1777742,7.658,1305950.22,1266564.94,1330809.0233333334,0.08726342570699197
19,2011-04-15,1392093.04,0,48.67,3.981,134.2784667,7.658,1419911.91,1305950.22,1372651.7233333334,-0.019591968913057367
19,2011-04-22,1514288.82,0,41.66,4.061,134.3571,7.658,1392093.04,1419911.91,1442097.923333333,0.08777845768124815
19,2011-04-29,1297237.7,0,54.23,4.117,134.4357333,7.658,1514288.82,1392093.04,1401206.5199999998,-0.1433353513103267
19,2011-05-06,1451953.95,0,50.43,4.192,134.5143667,7.658,1297237.7,1514288.82,1421160.1566666665,0.11926592173508377
19,2011-05-13,1429143.06,0,54.2,4.211,134.593,7.658,1451953.95,1297237.7,1392778.2366666666,-0.01571047759469224
19,2011-05-20,1355234.3,0,52.8,4.202,134.6803871,7.658,1429143.06,1451953.95,1412110.4366666665,-0.05171543848101534
19,2011-05-27,1388553.11,0,63.2,4.134,134.7677742,7.658,1355234.3,1429143.06,1390976.8233333335,0.024585276509013987
19,2011-06-03,1457345.75,0,66.01,4.069,134.8551613,7.658,1388553.11,1355234.3,1400377.72,0.049542678277534336
19,2011-06-10,1467473.63,0,68.26,4.025,134.9425484,7.658,1457345.75,1388553.11,1437790.83,0.0069495382272874995
19,2011-06-17,1418973.62,0,64.02,3.989,135.0837333,7.658,1467473.63,1457345.75,1447931.0,-0.03305000444880213
19,2011-06-24,1440785.7,0,68.4,3.964,135.2652667,7.658,1418973.62,1467473.63,1442410.9833333334,0.015371730448378473
19,2011-07-01,1462731.93,0,67.64,3.916,135.4468,7.806,1440785.7,1418973.62,1440830.4166666667,0.015232126470994256
19,2011-07-08,1465489.75,0,73.2,3.886,135.6283333,7.806,1462731.93,1440785.7,1456335.7933333332,0.0018853898950574877
19,2011-07-15,1391580.41,0,73.7,3.915,135.7837419,7.806,1465489.75,1462731.93,1439934.03,-0.05043320159694065
19,2011-07-22,1377119.45,0,79.37,3.972,135.8738387,7.806,1391580.41,1465489.75,1411396.5366666664,-0.010391753071602894
19,2011-07-29,1298775.8,0,74.86,4.004,135.9639355,7.806,1377119.45,1391580.41,1355825.22,-0.05688950947573934
19,2011-08-05,1408968.55,0,73.84,4.02,136.0540323,7.806,1298775.8,1377119.45,1361621.2666666666,0.08484355036488966
19,2011-08-12,1360969.45,0,70.92,3.995,136.144129,7.806,1408968.55,1298775.8,1356237.9333333333,-0.03406683562951074
19,2011-08-19,1391792.69,0,71.14,3.942,136.183129,7.806,1360969.45,1408968.55,1387243.5633333335,0.022648002862959205
19,2011-08-26,1547729.24,0,69.34,3.906,136.2136129,7.806,1391792.69,1360969.45,1433497.1266666667,0.11204006970319691
19,2011-09-02,1609951.02,0,69.27,3.879,136.2440968,7.806,1547729.24,1391792.69,1516490.9833333332,0.040201980031080886
19,2011-09-09,1566712.79,1,68.28,3.93,136.2745806,7.806,1609951.02,1547729.24,1574797.6833333336,-0.026856860527346926
19,2011-09-16,1365633.53,0,62.76,3.937,136.3145,7.806,1566712.79,1609951.02,1514099.1133333333,-0.12834468530763699
19,2011-09-23,1300375.76,0,61.32,3.899,136.367,7.806,1365633.53,1566712.79,1410907.36,-0.047785711588379076
19,2011-09-30,1330757.22,0,64.99,3.858,136.4195,7.806,1300375.76,1365633.53,1332255.5033333332,0.023363600687235087
19,2011-10-07,1461718.87,0,53.1,3.775,136.472,7.866,1330757.22,1300375.76,1364283.95,0.09841137664464461
19,2011-10-14,1318905.53,0,61.86,3.744,136.5150968,7.866,1461718.87,1330757.22,1370460.54,-0.09770233040776166
19,2011-10-21,1374863.1,0,52.05,3.757,136.5017742,7.866,1318905.53,1461718.87,1385162.5000000002,0.042427276804275715
19,2011-10-28,1396612.36,0,46.49,3.757,136.4884516,7.866,1374863.1,1318905.53,1363460.33,0.01581921865529745
19,2011-11-04,1480289.64,0,44.97,3.738,136.475129,7.866,1396612.36,1374863.1,1417255.0333333332,0.05991446330891681
19,2011-11-11,1502078.93,0,48.22,3.719,136.4618065,7.866,1480289.64,1396612.36,1459660.3099999998,0.01471961257527954
19,2011-11-18,1411835.57,0,48.21,3.717,136.4666667,7.866,1502078.93,1480289.64,1464734.7133333331,-0.06007897334662693
19,2011-11-25,1974646.78,1,42.75,3.689,136.4788,7.866,1411835.57,1502078.93,1629520.4266666668,0.3986379306196399
19,2011-12-02,1484708.38,0,45.67,3.666,136.4909333,7.866,1974646.78,1411835.57,1623730.2433333334,-0.24811445011952982
19,2011-12-09,1713769.06,0,40.18,3.627,136.5030667,7.866,1484708.38,1974646.78,1724374.74,0.15427991320423495
19,2011-12-16,1852179.15,0,37.07,3.611,136.5335161,7.866,1713769.06,1484708.38,1683552.1966666665,0.08076355982293193
19,2011-12-23,2480159.47,0,36.09,3.587,136.5883871,7.866,1852179.15,1713769.06,2015369.2266666666,0.3390494488613589
19,2011-12-30,1405168.06,1,31.65,3.566,136.6432581,7.866,2480159.47,1852179.15,1912502.2266666666,-0.43343640721618604
19,2012-01-06,1266570.4,0,31.84,3.585,136.698129,7.943,1405168.06,2480159.47,1717299.3099999998,-0.09863422315477344
19,2012-01-13,1182198.7,0,37.08,3.666,136.753,7.943,1266570.4,1405168.06,1284645.72,-0.06661429952886944
19,2012-01-20,1237104.73,0,23.44,3.705,136.8564194,7.943,1182198.7,1266570.4,1228624.61,0.04644399456707249
19,2012-01-27,1279623.26,0,32.41,3.737,136.9598387,7.943,1237104.73,1182198.7,1232975.5633333332,0.03436938600986528
19,2012-02-03,1345311.65,0,36.22,3.796,137.0632581,7.943,1279623.26,1237104.73,1287346.5466666666,0.05133416377567235
19,2012-02-10,1499496.67,1,32.61,3.826,137.1666774,7.943,1345311.65,1279623.26,1374810.5266666666,0.11460914651263154
19,2012-02-17,1424720.27,0,30.95,3.874,137.2583103,7.943,1499496.67,1345311.65,1423176.1966666665,-0.04986766659508479
19,2012-02-24,1352470.09,0,33.91,3.917,137.3411034,7.943,1424720.27,1499496.67,1425562.3433333335,-0.0507118355240358
19,2012-03-02,1308977.05,0,34.83,3.983,137.4238966,7.943,1352470.09,1424720.27,1362055.8033333335,-0.032158226878052476
19,2012-03-09,1358816.46,0,38.15,4.021,137.5066897,7.943,1308977.05,1352470.09,1340087.8666666667,0.03807508313457442
19,2012-03-16,1312849.1,0,48.2,4.021,137.5843871,7.943,1358816.46,1308977.05,1326880.8699999999,-0.033828969072099646
19,2012-03-23,1342254.55,0,56.72,4.054,137.6552903,7.943,1312849.1,1358816.46,1337973.37,0.022398194887744527
19,2012-03-30,1327139.35,0,43.47,4.098,137.7261935,7.943,1342254.55,1312849.1,1327414.3333333333,-0.011261053277859978
19,2012-04-06,1631737.68,0,40.23,4.143,137.7970968,8.15,1327139.35,1342254.55,1433710.5266666666,0.22951495636083719
19,2012-04-13,1365098.46,0,44.42,4.187,137.868,8.15,1631737.68,1327139.35,1441325.1633333333,-0.16340814045551733
19,2012-04-20,1255087.26,0,55.2,4.17,137.9230667,8.15,1365098.46,1631737.68,1417307.7999999998,-0.08058847271719871
19,2012-04-27,1285897.24,0,42.45,4.163,137.9781333,8.15,1255087.26,1365098.46,1302027.6533333333,0.024548078035625975
19,2012-05-04,1405007.44,0,50.76,4.124,138.0332,8.15,1285897.24,1255087.26,1315330.6466666667,0.0926280858958839
19,2012-05-11,1442873.22,0,55.33,4.055,138.0882667,8.15,1405007.44,1285897.24,1377925.9666666666,0.026950590382638806
19,2012-05-18,1366937.1,0,58.81,4.029,138.1065806,8.15,1442873.22,1405007.44,1404939.2533333332,-0.05262840764346566
19,2012-05-25,1485540.28,0,67.79,3.979,138.1101935,8.15,1366937.1,1442873.22,1431783.5333333332,0.08676564561749034
